05/22/2010,00:16:45.265,$WIR03,10/05/22,00:33:40, 176,   53.5, 445.56, 21.90, 21.86, 523.76, 27.2,  9.9
05/22/2010,00:16:55.234,$WIR03,10/05/22,00:33:50, 175,   44.3, 443.27, 21.89, 21.83, 518.29, 27.2,  9.9
05/22/2010,00:17:05.218,$WIR03,10/05/22,00:34:00, 175,   42.6, 442.53, 21.87, 21.81, 515.74, 27.2,  9.9
05/22/2010,00:17:15.250,$WIR03,10/05/22,00:34:10, 176,   37.5, 441.08, 21.86, 21.79, 525.99, 27.2,  9.8
05/22/2010,00:17:25.218,$WIR03,10/05/22,00:34:20, 175,   49.0, 444.60, 21.84, 21.78, 525.21, 27.2,  9.8
05/22/2010,00:17:35.250,$WIR03,10/05/22,00:34:30, 176,   68.0, 449.70, 21.83, 21.80, 525.88, 27.2,  9.9
05/22/2010,00:17:45.234,$WIR03,10/05/22,00:34:40, 175,   77.0, 452.33, 21.83, 21.80, 522.35, 27.2,  9.9
05/22/2010,00:17:55.265,$WIR03,10/05/22,00:34:50, 176,   68.9, 449.28, 21.81, 21.80, 517.41, 27.2,  9.9
05/22/2010,00:18:05.234,$WIR03,10/05/22,00:35:00, 175,   53.2, 443.95, 21.80, 21.81, 522.05, 27.2,  9.9
05/22/2010,00:18:15.218,$WIR03,10/05/22,00:35:10, 175,   85.2, 453.53, 21.80, 21.83, 517.72, 27.2,  9.8
05/22/2010,00:18:25.250,$WIR03,10/05/22,00:35:20, 176,   77.5, 451.08, 21.80, 21.83, 516.99, 27.2,  9.9
05/22/2010,00:18:35.218,$WIR03,10/05/22,00:35:30, 175,   75.3, 449.94, 21.80, 21.85, 518.79, 27.2,  9.8
05/22/2010,00:18:45.250,$WIR03,10/05/22,00:35:40, 176,   80.2, 450.70, 21.80, 21.88, 517.57, 27.2,  9.9
05/22/2010,00:18:55.218,$WIR03,10/05/22,00:35:50, 175,   74.8, 449.51, 21.80, 21.86, 516.25, 27.2,  9.8
05/22/2010,00:19:05.250,$WIR03,10/05/22,00:36:00, 176,   66.8, 446.95, 21.80, 21.86, 509.28, 27.2,  9.9
05/22/2010,00:19:15.234,$WIR03,10/05/22,00:36:10, 175,   86.6, 453.23, 21.80, 21.86, 518.27, 27.2,  9.8
05/22/2010,00:19:25.203,$WIR03,10/05/22,00:36:20, 175,   89.7, 453.76, 21.80, 21.88, 510.94, 27.2,  9.8
05/22/2010,00:19:35.234,$WIR03,10/05/22,00:36:30, 176,   91.5, 454.88, 21.80, 21.86, 517.98, 27.2,  9.9
05/22/2010,00:19:45.218,$WIR03,10/05/22,00:36:40, 175,  119.8, 463.87, 21.80, 21.86, 515.97, 27.1,  9.8
05/22/2010,00:19:55.250,$WIR03,10/05/22,00:36:50, 176,  108.7, 460.36, 21.80, 21.86, 511.98, 27.1,  9.9
05/22/2010,00:20:05.218,$WIR03,10/05/22,00:37:00, 175,   95.9, 456.28, 21.81, 21.86, 512.66, 27.1,  9.8
05/22/2010,00:20:15.250,$WIR03,10/05/22,00:37:10, 176,  100.4, 457.82, 21.81, 21.86, 505.03, 27.1,  9.9
05/22/2010,00:20:25.234,$WIR03,10/05/22,00:37:20, 175,  105.4, 460.15, 21.81, 21.83, 507.02, 27.1,  9.9
05/22/2010,00:20:35.203,$WIR03,10/05/22,00:37:30, 175,  110.7, 461.41, 21.80, 21.84, 506.31, 27.1,  9.8
05/22/2010,00:20:45.234,$WIR03,10/05/22,00:37:40, 176,  108.1, 460.01, 21.80, 21.87, 512.59, 27.1,  9.9
05/22/2010,00:20:55.218,$WIR03,10/05/22,00:37:50, 175,   90.9, 454.30, 21.81, 21.88, 513.43, 27.1,  9.8
05/22/2010,00:21:05.250,$WIR03,10/05/22,00:38:00, 176,   97.1, 455.74, 21.82, 21.92, 511.00, 27.1,  9.8
05/22/2010,00:21:15.218,$WIR03,10/05/22,00:38:10, 175,  107.5, 459.27, 21.83, 21.93, 505.65, 27.1,  9.9
05/22/2010,00:21:25.203,$WIR03,10/05/22,00:38:20, 175,   96.0, 455.70, 21.83, 21.92, 510.56, 27.1,  9.9
05/22/2010,00:21:35.234,$WIR03,10/05/22,00:38:30, 176,   86.3, 452.25, 21.83, 21.94, 506.25, 27.1,  9.9
05/22/2010,00:21:45.203,$WIR03,10/05/22,00:38:40, 175,  106.1, 458.45, 21.85, 21.96, 511.68, 27.1,  9.9
05/22/2010,00:21:55.234,$WIR03,10/05/22,00:38:50, 176,  100.2, 457.23, 21.86, 21.95, 498.67, 27.1,  9.9
05/22/2010,00:22:05.203,$WIR03,10/05/22,00:39:00, 175,   68.7, 448.46, 21.86, 21.90, 499.62, 27.1,  9.9
05/22/2010,00:22:15.234,$WIR03,10/05/22,00:39:10, 176,   79.4, 451.68, 21.86, 21.91, 499.41, 27.1,  9.9
05/22/2010,00:22:25.218,$WIR03,10/05/22,00:39:20, 175,   97.8, 457.18, 21.86, 21.92, 500.93, 27.1,  9.9
05/22/2010,00:22:35.187,$WIR03,10/05/22,00:39:30, 175,  125.1, 465.67, 21.86, 21.93, 503.19, 27.1,  9.8
05/22/2010,00:22:45.218,$WIR03,10/05/22,00:39:40, 176,  100.7, 457.38, 21.86, 21.95, 503.99, 27.1,  9.9
05/22/2010,00:22:55.203,$WIR03,10/05/22,00:39:50, 175,  108.5, 459.59, 21.87, 21.98, 501.77, 27.1,  9.9
05/22/2010,00:23:05.234,$WIR03,10/05/22,00:40:00, 176,  108.4, 459.27, 21.89, 22.01, 502.05, 27.1,  9.9
05/22/2010,00:23:15.203,$WIR03,10/05/22,00:40:10, 175,  106.8, 458.11, 21.89, 22.05, 496.68, 27.1,  9.8
05/22/2010,00:23:25.234,$WIR03,10/05/22,00:40:20, 176,  105.6, 458.16, 21.91, 22.05, 501.38, 27.1,  9.9
05/22/2010,00:23:35.218,$WIR03,10/05/22,00:40:30, 175,  111.7, 460.27, 21.93, 22.06, 499.46, 27.2,  9.9
05/22/2010,00:23:45.187,$WIR03,10/05/22,00:40:40, 175,  100.9, 457.39, 21.94, 22.05, 492.03, 27.2,  9.9
05/22/2010,00:23:55.218,$WIR03,10/05/22,00:40:50, 176,   95.1, 456.07, 21.95, 22.05, 496.69, 27.2,  9.9
05/22/2010,00:24:05.203,$WIR03,10/05/22,00:41:00, 175,  118.2, 463.45, 21.96, 22.05, 490.99, 27.2,  9.8
05/22/2010,00:24:15.234,$WIR03,10/05/22,00:41:10, 176,  114.8, 462.50, 21.96, 22.05, 493.91, 27.2,  9.8
05/22/2010,00:24:25.203,$WIR03,10/05/22,00:41:20, 175,  118.7, 463.89, 21.97, 22.05, 496.92, 27.2,  9.8
05/22/2010,00:24:35.250,$WIR03,10/05/22,00:41:30, 176,  118.6, 464.37, 21.98, 22.05, 488.77, 27.2,  9.8
05/22/2010,00:24:45.218,$WIR03,10/05/22,00:41:40, 175,   74.0, 450.83, 21.99, 22.03, 489.74, 27.2,  9.9
05/22/2010,00:24:55.187,$WIR03,10/05/22,00:41:50, 175,   90.4, 455.57, 21.99, 22.05, 497.41, 27.2,  9.9
05/22/2010,00:25:05.218,$WIR03,10/05/22,00:42:00, 176,  111.0, 460.94, 21.99, 22.10, 499.11, 27.2,  9.9
05/22/2010,00:25:15.187,$WIR03,10/05/22,00:42:10, 175,  129.7, 466.77, 22.00, 22.11, 496.64, 27.2,  9.9
05/22/2010,00:25:25.218,$WIR03,10/05/22,00:42:20, 176,  121.3, 464.62, 22.01, 22.11, 495.59, 27.2,  9.8
05/22/2010,00:25:35.203,$WIR03,10/05/22,00:42:30, 175,  124.4, 465.76, 22.02, 22.11, 490.95, 27.2,  9.9
05/22/2010,00:25:45.234,$WIR03,10/05/22,00:42:40, 176,   82.2, 452.64, 22.02, 22.11, 493.64, 27.2,  9.9
05/22/2010,00:25:55.203,$WIR03,10/05/22,00:42:50, 175,   73.1, 450.64, 22.04, 22.09, 490.89, 27.2,  9.8
05/22/2010,00:26:05.187,$WIR03,10/05/22,00:43:00, 175,   96.0, 457.13, 22.05, 22.13, 493.21, 27.2,  9.9
05/22/2010,00:26:15.218,$WIR03,10/05/22,00:43:10, 176,  124.2, 465.32, 22.05, 22.17, 492.25, 27.2,  9.9
05/22/2010,00:26:25.187,$WIR03,10/05/22,00:43:20, 175,   99.5, 457.14, 22.06, 22.19, 492.17, 27.2,  9.9
05/22/2010,00:26:35.218,$WIR03,10/05/22,00:43:30, 176,   77.5, 450.43, 22.08, 22.21, 491.02, 27.2,  9.9
05/22/2010,00:26:45.203,$WIR03,10/05/22,00:43:40, 175,   83.4, 452.47, 22.08, 22.21, 485.10, 27.2,  9.9
05/22/2010,00:26:55.234,$WIR03,10/05/22,00:43:50, 176,  107.2, 460.88, 22.10, 22.19, 488.26, 27.2,  9.8
05/22/2010,00:27:05.203,$WIR03,10/05/22,00:44:00, 175,  102.7, 459.44, 22.11, 22.21, 485.33, 27.2,  9.9
05/22/2010,00:27:15.187,$WIR03,10/05/22,00:44:10, 175,   97.1, 458.28, 22.12, 22.18, 478.97, 27.2,  9.9
05/22/2010,00:27:25.218,$WIR03,10/05/22,00:44:20, 176,   66.7, 448.90, 22.12, 22.18, 483.61, 27.2,  9.9
05/22/2010,00:27:35.187,$WIR03,10/05/22,00:44:30, 175,   91.7, 456.40, 22.13, 22.21, 485.56, 27.3,  9.9
05/22/2010,00:27:45.218,$WIR03,10/05/22,00:44:40, 176,   99.1, 459.48, 22.14, 22.19, 472.74, 27.3,  9.8
05/22/2010,00:27:55.203,$WIR03,10/05/22,00:44:50, 175,   71.7, 451.23, 22.15, 22.18, 481.62, 27.3,  9.9
05/22/2010,00:28:05.234,$WIR03,10/05/22,00:45:00, 176,   90.1, 456.45, 22.15, 22.20, 480.60, 27.3,  9.8
05/22/2010,00:28:15.218,$WIR03,10/05/22,00:45:10, 175,   85.7, 454.93, 22.15, 22.21, 479.87, 27.3,  9.9
05/22/2010,00:28:25.171,$WIR03,10/05/22,00:45:20, 175,   85.4, 454.34, 22.15, 22.24, 477.77, 27.3,  9.9
05/22/2010,00:28:35.203,$WIR03,10/05/22,00:45:30, 176,   69.3, 449.84, 22.17, 22.24, 480.52, 27.3,  9.9
05/22/2010,00:28:45.187,$WIR03,10/05/22,00:45:40, 175,   55.2, 445.50, 22.18, 22.24, 471.34, 27.3,  9.9
05/22/2010,00:28:55.218,$WIR03,10/05/22,00:45:50, 176,   69.5, 450.74, 22.18, 22.21, 475.01, 27.3,  9.9
05/22/2010,00:29:05.187,$WIR03,10/05/22,00:46:00, 175,  122.4, 466.85, 22.18, 22.24, 471.91, 27.3,  9.9
05/22/2010,00:29:15.171,$WIR03,10/05/22,00:46:10, 175,   76.0, 452.13, 22.18, 22.24, 475.51, 27.3,  9.8
05/22/2010,00:29:25.203,$WIR03,10/05/22,00:46:20, 176,   88.4, 457.12, 22.18, 22.20, 470.35, 27.3,  9.9
05/22/2010,00:29:35.171,$WIR03,10/05/22,00:46:30, 175,   81.7, 456.19, 22.18, 22.15, 469.71, 27.4,  9.9
05/22/2010,00:29:45.203,$WIR03,10/05/22,00:46:40, 176,  103.2, 462.97, 22.18, 22.14, 470.05, 27.4,  9.8
05/22/2010,00:29:55.187,$WIR03,10/05/22,00:46:50, 175,   79.7, 455.86, 22.18, 22.13, 473.95, 27.4,  9.9
05/22/2010,00:30:05.218,$WIR03,10/05/22,00:47:00, 176,  106.4, 463.76, 22.17, 22.14, 477.40, 27.4,  9.9
05/22/2010,00:30:15.187,$WIR03,10/05/22,00:47:10, 175,   93.1, 459.16, 22.16, 22.14, 473.08, 27.4,  9.9
05/22/2010,00:30:25.171,$WIR03,10/05/22,00:47:20, 175,   86.2, 456.66, 22.15, 22.14, 475.26, 27.4,  9.9
05/22/2010,00:30:35.203,$WIR03,10/05/22,00:47:30, 176,   61.6, 448.51, 22.15, 22.16, 474.24, 27.4,  9.9
05/22/2010,00:30:45.171,$WIR03,10/05/22,00:47:40, 175,   70.9, 451.23, 22.15, 22.17, 469.97, 27.4,  9.9
